bt,ownerNo,modelYear,Fuel Type,Insurance Validity,Kms Driven,Transmission,Year of Manufacture,Mileage,Gear Box,City,price_in_lakhs
Hatchback,2,2013,Petrol,Third Party insurance,150000,Manual,2015,19,5,Jaipur,2.0
Sedan,2,2013,Petrol,Third Party insurance,100000,Automatic,2014,16,5,Jaipur,3.5
Hatchback,2,2010,Petrol,Third Party insurance,80000,Manual,2007,19,5,Jaipur,1.0
Sedan,3,2015,Diesel,Third Party insurance,40000,Manual,2012,26,6,Jaipur,5.0
Sedan,1,2017,Diesel,Third Party insurance,30000,Automatic,2012,28,5,Jaipur,7.0
Sedan,1,2021,Petrol,Third Party insurance,90000,Automatic,2012,18,5,Jaipur,8.0
Sedan,1,2022,CNG,Third Party insurance,100000,Manual,2010,26,5,Jaipur,8.2
Hatchback,1,2020,Petrol,Third Party insurance,70000,Manual,2007,18,5,Jaipur,6.75
MUV,3,2019,Diesel,Third Party insurance,150000,Manual,2013,25,5,Jaipur,11.0
SUV,1,2014,Diesel,Third Party insurance,30000,Manual,2016,17,5,Jaipur,3.5
Sedan,1,2015,Diesel,Third Party insurance,40000,Manual,2014,26,6,Jaipur,5.0
SUV,3,2013,Diesel,Third Party insurance,120000,Manual,2021,15,5,Jaipur,5.0
Hatchback,1,2018,Petrol,Third Party insurance,150000,Manual,2019,24,5,Jaipur,3.2
Sedan,4,2013,Diesel,Third Party insurance,30000,Manual,2022,20,5,Jaipur,4.2
Sedan,1,2014,Diesel,Third Party insurance,30000,Manual,2011,25,5,Jaipur,3.25
SUV,1,2020,Petrol,Third Party insurance,120000,Manual,2014,17,5,Jaipur,9.5
SUV,1,2020,Petrol,Third Party insurance,90000,Manual,2021,17,5,Jaipur,9.5
Hatchback,1,2017,Petrol,Third Party insurance,60000,Manual,2014,22,5,Jaipur,3.0
Hatchback,1,2015,Diesel,Third Party insurance,150000,Manual,2013,24,5,Jaipur,4.0
Hatchback,2,2014,Petrol,Third Party insurance,120000,Manual,2013,20,5,Jaipur,3.5
MUV,2,2007,Diesel,Third Party insurance,120000,Manual,2013,13,5,Jaipur,2.8
Sedan,1,2012,Petrol,Third Party insurance,120000,Automatic,2011,13,7,Jaipur,5.0
Sedan,1,2012,Petrol,Third Party insurance,70000,Automatic,2018,13,7,Jaipur,5.0
Sedan,1,2012,Petrol,Third Party insurance,90000,Automatic,2022,13,7,Jaipur,5.0
Sedan,1,2010,Petrol,Third Party insurance,90000,Manual,2021,15,5,Jaipur,2.5
MUV,3,2007,Diesel,Third Party insurance,90000,Manual,2014,13,5,Jaipur,3.0
Sedan,1,2013,Diesel,Third Party insurance,150000,Manual,2007,25,5,Jaipur,4.0
Sedan,4,2016,Diesel,Third Party insurance,30000,Manual,2015,25,5,Jaipur,4.2
SUV,1,2014,Diesel,Third Party insurance,40000,Manual,2018,20,5,Jaipur,4.0
Hatchback,2,2021,Petrol,Third Party insurance,20000,Manual,2013,21,5,Jaipur,8.0
Hatchback,1,2019,Petrol,Third Party insurance,120000,Manual,2012,21,5,Jaipur,5.0
Hatchback,1,2022,Petrol,Third Party insurance,120000,Manual,2014,22,5,Jaipur,7.25
Sedan,3,2011,Diesel,Third Party insurance,30000,Manual,2014,22,6,Jaipur,3.0
Sedan,1,2014,Diesel,Third Party insurance,120000,Manual,2011,23,5,Jaipur,4.0
Hatchback,1,2021,Petrol,Third Party insurance,121000,Manual,2015,21,5,Jaipur,8.0
Hatchback,1,2014,Diesel,Third Party insurance,120000,Manual,2013,22,5,Jaipur,4.5
Sedan,1,2013,Diesel,Third Party insurance,120000,Manual,2023,22,6,Jaipur,4.5
Sedan,1,2013,Diesel,Third Party insurance,150000,Manual,2017,23,5,Jaipur,5.0
SUV,3,2013,Diesel,Third Party insurance,60000,Manual,2018,13,5,Jaipur,9.0
Hatchback,3,2011,Petrol,Third Party insurance,60000,Manual,2019,18,5,Jaipur,1.65
Sedan,1,2018,Diesel,Third Party insurance,20000,Manual,2019,28,5,Jaipur,7.0
Hatchback,1,2022,Petrol,Third Party insurance,150000,Manual,2013,21,5,Jaipur,5.5
Sedan,1,2021,Petrol,Third Party insurance,150000,Automatic,2009,18,5,Jaipur,15.25
Sedan,1,2014,Diesel,Third Party insurance,120000,Manual,2016,26,6,Jaipur,4.0
Hatchback,2,2007,Petrol,Third Party insurance,120000,Manual,2020,18,5,Jaipur,1.0
Hatchback,2,2015,Petrol,Third Party insurance,90000,Manual,2020,22,5,Jaipur,2.2
Sedan,1,2018,Diesel,Third Party insurance,150000,Manual,2019,28,5,Jaipur,6.3
Hatchback,2,2013,Petrol,Third Party insurance,90000,Manual,2017,20,5,Jaipur,3.5
Hatchback,3,2012,Diesel,Third Party insurance,90000,Manual,2012,22,5,Jaipur,3.5
Sedan,2,2014,Diesel,Third Party insurance,150000,Manual,2020,23,5,Jaipur,4.5
Sedan,2,2014,Diesel,Third Party insurance,120000,Manual,2016,23,5,Jaipur,4.5
Hatchback,1,2011,Petrol,Third Party insurance,100000,Manual,2018,20,5,Jaipur,2.0
Hatchback,2,2015,Petrol,Third Party insurance,90000,Manual,2012,22,5,Jaipur,2.25
Sedan,1,2013,Diesel,Third Party insurance,60000,Manual,2020,23,5,Jaipur,3.7
Hatchback,2,2023,Petrol,Third Party insurance,90000,Manual,2018,19,6,Jaipur,7.3
Sedan,2,2017,Petrol,Third Party insurance,150000,Manual,2019,20,5,Jaipur,6.1
Sedan,4,2018,Diesel,Third Party insurance,150000,Manual,2019,28,5,Jaipur,6.7
SUV,1,2019,Diesel,Third Party insurance,80000,Automatic,2022,11,8,Jaipur,40.0
SUV,1,2019,Diesel,Third Party insurance,120000,Manual,2016,25,5,Jaipur,8.0
SUV,3,2017,Diesel,Third Party insurance,120000,Manual,2016,15,5,Jaipur,7.0
SUV,2,2013,Diesel,Third Party insurance,120000,Manual,2019,19,6,Jaipur,4.0
Hatchback,3,2009,Petrol,Third Party insurance,70000,Manual,2011,19,5,Jaipur,1.5
Hatchback,1,2016,Petrol,Third Party insurance,30000,Manual,2014,19,5,Jaipur,3.0
Sedan,1,2020,Petrol,Third Party insurance,150000,Manual,2012,22,5,Jaipur,7.0
Sedan,1,2020,Petrol,Third Party insurance,80000,Manual,2021,20,5,Jaipur,6.5
MUV,1,2019,Diesel,Third Party insurance,100000,Manual,2014,17,6,Jaipur,8.0
SUV,1,2017,Diesel,Third Party insurance,40000,Manual,2011,15,5,Jaipur,8.0
Hatchback,2,2012,Petrol,Third Party insurance,100000,Manual,2021,18,5,Jaipur,2.0
Hatchback,1,2020,Petrol,Third Party insurance,120000,Manual,2015,19,5,Jaipur,7.0
Hatchback,2,2016,Petrol,Third Party insurance,150000,Manual,2013,18,5,Jaipur,3.4
Sedan,2,2018,Diesel,Third Party insurance,40000,Manual,2015,19,5,Jaipur,4.2
MUV,2,2012,Diesel,Third Party insurance,150000,Manual,2015,11,5,Jaipur,5.0
Hatchback,1,2020,Petrol,Third Party insurance,150000,Manual,2014,21,5,Jaipur,7.5
SUV,1,2018,Diesel,Third Party insurance,150000,Manual,2016,24,5,Jaipur,9.0
Sedan,1,2019,Petrol,Third Party insurance,20000,Automatic,2022,20,4,Jaipur,7.3
Sedan,1,2019,Petrol,Third Party insurance,150000,Automatic,2014,20,4,Jaipur,7.3
Hatchback,1,2022,Petrol,Third Party insurance,60000,Manual,2010,22,5,Jaipur,8.1
Sedan,1,2016,Petrol,Third Party insurance,60000,Manual,2011,20,5,Jaipur,5.0
Hatchback,2,2016,Diesel,Third Party insurance,150000,Manual,2011,24,5,Jaipur,5.0
Sedan,1,2019,Diesel,Third Party insurance,90000,Automatic,2016,13,8,Jaipur,32.0
Hatchback,2,2011,Petrol,Third Party insurance,120000,Manual,2013,16,4,Jaipur,1.5
Hatchback,2,2014,Petrol,Third Party insurance,60000,Manual,2010,20,5,Jaipur,2.5
Hatchback,1,2012,Diesel,Third Party insurance,120000,Manual,2010,23,5,Jaipur,2.0
Hatchback,1,2021,CNG,Third Party insurance,90000,Manual,2020,19,5,Jaipur,6.0
Sedan,1,2014,Petrol,Third Party insurance,30000,Manual,2016,17,5,Jaipur,4.0
Hatchback,2,2011,Petrol,Third Party insurance,120000,Manual,2011,19,5,Jaipur,2.0
Sedan,5,2021,Diesel,Third Party insurance,120000,Automatic,2011,14,6,Jaipur,20.0
Hatchback,1,2015,Diesel,Third Party insurance,120000,Manual,2013,20,5,Jaipur,3.5
SUV,1,2013,Diesel,Third Party insurance,120000,Manual,2008,15,6,Jaipur,7.0
Sedan,1,2015,Diesel,Third Party insurance,60000,Manual,2014,26,6,Jaipur,4.5
Sedan,1,2015,Diesel,Third Party insurance,60000,Manual,2011,25,6,Jaipur,6.0
Sedan,1,2014,Petrol,Third Party insurance,20000,Manual,2008,19,5,Jaipur,4.0
Hatchback,3,2016,Petrol,Third Party insurance,150000,Manual,2011,23,5,Jaipur,3.02
Sedan,1,2022,Petrol,Third Party insurance,120000,Manual,2014,20,5,Jaipur,8.3
Sedan,1,2014,Diesel,Third Party insurance,120000,Manual,2013,23,5,Jaipur,5.0
Hatchback,2,2010,Diesel,Third Party insurance,70000,Manual,2011,21,5,Jaipur,1.8
Hatchback,4,2011,Diesel,Third Party insurance,50000,Manual,2013,20,5,Jaipur,2.5
Sedan,1,2011,Petrol,Third Party insurance,120000,Manual,2015,16,5,Jaipur,3.0
Hatchback,3,2016,Petrol,Third Party insurance,150000,Manual,2010,23,5,Jaipur,3.2
Sedan,1,2013,Diesel,Third Party insurance,150000,Manual,2023,22,4,Jaipur,4.5
Hatchback,2,2010,Diesel,Third Party insurance,70000,Manual,2023,23,6,Jaipur,2.25
Hatchback,2,2010,Diesel,Third Party insurance,60000,Manual,2012,23,6,Jaipur,2.25
Hatchback,1,2020,Petrol,Third Party insurance,50000,Manual,2016,23,5,Jaipur,4.5
Hatchback,3,2016,Petrol,Third Party insurance,120000,Manual,2022,23,5,Jaipur,3.2
Hatchback,1,2011,Petrol,Third Party insurance,150000,Manual,2014,17,5,Jaipur,3.0
Hatchback,3,2011,Petrol,Third Party insurance,120000,Manual,2014,15,5,Jaipur,2.0
Sedan,1,2013,Diesel,Third Party insurance,150000,Manual,2010,18,6,Jaipur,6.8
Sedan,4,2008,Petrol,Third Party insurance,150000,Manual,2020,14,6,Jaipur,3.5
Hatchback,2,2014,Diesel,Third Party insurance,150000,Manual,2012,22,5,Jaipur,3.5
Hatchback,1,2011,Diesel,Third Party insurance,80000,Manual,2012,22,5,Jaipur,3.5
Hatchback,2,2008,Petrol,Third Party insurance,100000,Manual,2008,19,5,Jaipur,2.0
Sedan,1,2011,Petrol,Third Party insurance,120000,Manual,2014,17,5,Jaipur,4.5
Hatchback,3,2014,Petrol,Third Party insurance,60000,Manual,2012,22,5,Jaipur,3.5
Hatchback,1,2013,Diesel,Third Party insurance,120000,Manual,2002,22,5,Jaipur,5.25
Hatchback,2,2011,Petrol,Third Party insurance,80000,Manual,2014,18,5,Jaipur,5.2
Hatchback,2,2013,Diesel,Third Party insurance,50000,Manual,2011,22,5,Jaipur,4.5
Hatchback,1,2015,Diesel,Third Party insurance,10000,Manual,2007,20,5,Jaipur,6.0
Sedan,1,2023,Petrol,Third Party insurance,80000,Manual,2009,22,5,Jaipur,5.0
SUV,2,2023,Petrol,Third Party insurance,90000,Automatic,2018,16,4,Jaipur,8.0
Hatchback,2,2012,Petrol,Third Party insurance,30000,Manual,2014,18,5,Jaipur,1.6
Hatchback,2,2016,Petrol,Third Party insurance,70000,Automatic,2017,23,5,Jaipur,2.2
SUV,1,2022,Petrol,Third Party insurance,70000,Manual,2021,20,5,Jaipur,7.0
Hatchback,1,2014,Petrol,Third Party insurance,100000,Manual,2011,23,5,Jaipur,2.0
Hatchback,1,2014,Petrol,Third Party insurance,70000,Manual,2014,23,5,Jaipur,2.0
Sedan,2,2010,Petrol,Third Party insurance,70000,Manual,2018,17,5,Jaipur,1.5
MUV,1,2020,Petrol,Third Party insurance,60000,Manual,2020,20,5,Jaipur,6.0
Hatchback,1,2012,Petrol,Third Party insurance,150000,Manual,2018,19,5,Jaipur,1.3
Hatchback,1,2012,Petrol,Third Party insurance,150000,Manual,2011,19,5,Jaipur,1.5
Hatchback,1,2014,Petrol,Third Party insurance,150000,Manual,2013,21,5,Jaipur,1.6
Hatchback,2,2012,Diesel,Third Party insurance,100000,Manual,2022,22,5,Jaipur,2.0
SUV,1,2014,Diesel,Third Party insurance,70000,Manual,2023,22,5,Jaipur,3.5
Hatchback,1,2011,Petrol,Third Party insurance,20000,Manual,2018,18,5,Jaipur,1.08
Hatchback,1,2007,Petrol,Third Party insurance,40000,Manual,2021,19,5,Jaipur,1.05
SUV,1,2022,Petrol,Comprehensive,80000,Manual,2022,19,5,Jaipur,8.5
Hatchback,1,2009,Petrol,Comprehensive,70000,Manual,2022,19,5,Jaipur,1.0
Hatchback,1,2018,Petrol,Third Party insurance,23981,Manual,2021,21,5,Jaipur,5.0
Sedan,3,2014,Petrol,Third Party insurance,7100,Automatic,2009,19,6,Kolkata,9.75
Hatchback,1,2017,Petrol,Comprehensive,71574,Manual,2020,22,5,Kolkata,2.66
SUV,1,2021,Petrol,Comprehensive,50000,Automatic,2017,19,5,Kolkata,5.95
Hatchback,2,2011,Petrol,Third Party insurance,35629,Manual,2021,17,5,Kolkata,2.23
SUV,2,2014,Diesel,Comprehensive,11476,Automatic,2017,15,7,Kolkata,12.0
Hatchback,1,2018,Petrol,Third Party insurance,31000,Automatic,2020,20,5,Kolkata,4.25
Hatchback,2,2020,Petrol,Comprehensive,41005,Automatic,2016,20,5,Kolkata,5.96
Hatchback,1,2018,Petrol,Third Party insurance,60055,Manual,2019,25,5,Kolkata,2.5
Sedan,2,2011,Petrol,Comprehensive,65005,Manual,2010,17,5,Kolkata,2.21
Hatchback,1,2010,Petrol,Comprehensive,2657,Manual,2018,18,5,Kolkata,2.08
Hatchback,1,2013,Petrol,Comprehensive,16000,Manual,2020,18,5,Kolkata,3.11
Hatchback,1,2022,Petrol,Third Party insurance,7426,Manual,2018,22,5,Kolkata,4.64
Hatchback,1,2011,Petrol,Comprehensive,27046,Manual,2020,19,5,Kolkata,2.05
SUV,1,2023,Diesel,Third Party insurance,30100,Automatic,2014,14,6,Kolkata,21.75
Hatchback,1,2018,Petrol,Comprehensive,9000,Automatic,2021,21,5,Kolkata,6.43
SUV,1,2021,Diesel,Comprehensive,17000,Automatic,2017,15,6,Kolkata,37.5
Hatchback,1,2022,Petrol,Third Party insurance,35000,Manual,2019,21,5,Kolkata,7.5
SUV,1,2021,Diesel,Third Party insurance,30000,Automatic,2018,17,9,Kolkata,16.5
Hatchback,2,2009,Petrol,Zero Depreciation,54044,Manual,2012,19,5,Kolkata,2.25
SUV,2,2020,Diesel,Third Party insurance,6500,Automatic,2018,19,9,Kolkata,59.9
Hatchback,1,2017,Petrol,Comprehensive,29159,Manual,2019,23,5,Kolkata,3.15
SUV,1,2021,Petrol,Third Party insurance,30000,Manual,2018,17,6,Kolkata,7.99
Sedan,1,2017,Petrol,Third Party insurance,31968,Manual,2010,20,5,Kolkata,5.26
SUV,2,2020,Diesel,Comprehensive,44150,Automatic,2022,19,9,Kolkata,59.9
Sedan,1,2016,Petrol,Zero Depreciation,60000,Automatic,2012,18,5,Kolkata,6.75
Hatchback,2,2019,Petrol,Third Party insurance,25009,Manual,2010,20,5,Kolkata,6.12
Hatchback,1,2010,Petrol,Third Party insurance,46469,Manual,2020,17,5,Kolkata,1.89
SUV,1,2018,Petrol,Comprehensive,45000,Automatic,2018,14,6,Kolkata,9.9
Hatchback,1,2020,Petrol,Comprehensive,31577,Manual,2021,22,5,Kolkata,5.34
SUV,1,2018,Petrol,Comprehensive,56005,Manual,2016,13,6,Kolkata,8.0
Sedan,1,2020,Petrol,Comprehensive,10005,Manual,2014,17,6,Kolkata,9.83
Hatchback,1,2014,Petrol,Comprehensive,41163,Automatic,2020,23,5,Kolkata,2.81
Hatchback,1,2021,Petrol,Comprehensive,17839,Manual,2010,21,5,Kolkata,5.35
Hatchback,1,2017,Petrol,Third Party insurance,3800,Manual,2011,18,5,Kolkata,4.75
Sedan,1,2020,Diesel,Comprehensive,34124,Automatic,2011,16,9,Kolkata,53.0
Sedan,1,2019,Petrol,Third Party insurance,50000,Manual,2019,17,6,Kolkata,6.95
Hatchback,1,2018,Petrol,Third Party insurance,48168,Manual,2023,21,5,Kolkata,3.95
Hatchback,2,2012,Diesel,Third Party insurance,20000,Manual,2016,21,5,Kolkata,2.0
Sedan,1,2018,Petrol,Comprehensive,56357,Manual,2015,17,5,Kolkata,7.5
MUV,3,2019,Diesel,Third Party insurance,60000,Manual,2019,17,6,Kolkata,9.75
Sedan,1,2018,Petrol,Third Party insurance,10585,Manual,2017,19,5,Kolkata,4.8
Sedan,1,2010,Petrol,Zero Depreciation,50000,Manual,2019,17,5,Kolkata,2.45
Hatchback,1,2022,Petrol,Third Party insurance,60000,Manual,2015,21,5,Kolkata,7.19
Sedan,2,2012,Petrol,Third Party insurance,17642,Automatic,2020,13,5,Kolkata,3.75
Sedan,1,2010,Petrol,Comprehensive,20000,Manual,2021,17,5,Kolkata,2.45
SUV,1,2020,Petrol,Third Party insurance,9157,Manual,2019,19,6,Kolkata,12.14
Hatchback,1,2018,Diesel,Comprehensive,65979,Manual,2019,27,5,Kolkata,4.39
Hatchback,1,2021,Petrol,Third Party insurance,65000,Manual,2014,20,5,Kolkata,7.53
Sedan,2,2016,Petrol,Comprehensive,7940,Manual,2022,18,5,Kolkata,3.62
Sedan,1,2014,Diesel,Third Party insurance,100000,Manual,2015,20,5,Kolkata,3.0
Hatchback,2,2020,Petrol,Comprehensive,40000,Manual,2015,22,5,Kolkata,3.89
Hatchback,4,2010,Petrol,Comprehensive,60000,Manual,2017,19,5,Kolkata,1.15
Sedan,1,2011,Diesel,Comprehensive,19859,Automatic,2013,16,6,Kolkata,8.65
Sedan,2,2011,Petrol,Third Party insurance,7405,Manual,2021,14,5,Kolkata,1.85
Sedan,1,2019,Diesel,Comprehensive,52922,Automatic,2009,20,8,Kolkata,39.5
SUV,1,2023,Petrol,Comprehensive,60000,Automatic,2017,12,8,Kolkata,62.5
SUV,1,2016,Petrol,Third Party insurance,32000,Manual,2021,15,6,Kolkata,6.2
SUV,1,2015,Petrol,Comprehensive,47739,Manual,2014,15,5,Kolkata,3.5
Hatchback,1,2019,Petrol,Comprehensive,10717,Manual,2017,18,5,Kolkata,4.64
Hatchback,2,2017,Petrol,Comprehensive,41000,Manual,2014,18,5,Kolkata,4.12
Hatchback,2,2019,Petrol,Third Party insurance,17619,Automatic,2016,23,5,Kolkata,3.75
Sedan,1,2015,Diesel,Third Party insurance,9221,Manual,2013,25,6,Kolkata,6.21
Hatchback,2,2020,Petrol,Third Party insurance,70000,Manual,2014,20,5,Kolkata,4.43
Hatchback,1,2021,Petrol,Comprehensive,10519,Manual,2014,21,5,Kolkata,4.22
SUV,1,2019,Petrol,Comprehensive,50000,Manual,2015,17,5,Kolkata,5.5
Hatchback,1,2019,Petrol,Comprehensive,19907,Manual,2015,22,5,Kolkata,5.45
Sedan,2,2014,Petrol,Third Party insurance,84771,Manual,2011,17,5,Kolkata,4.5
Hatchback,1,2022,CNG,Comprehensive,7000,Manual,2017,35,5,Kolkata,5.97
Hatchback,2,2015,Petrol,Comprehensive,50000,Manual,2019,22,5,Kolkata,3.3
Hatchback,2,2015,Petrol,Third Party insurance,52000,Automatic,2020,16,5,Kolkata,5.95
Sedan,1,2017,Petrol,Comprehensive,15407,Manual,2012,17,5,Kolkata,5.0
Sedan,1,2013,Diesel,Third Party insurance,50000,Automatic,2020,17,8,Kolkata,10.75
SUV,1,2021,Petrol,Third Party insurance,80000,Manual,2018,17,6,Kolkata,8.35
Hatchback,2,2009,Petrol,Third Party insurance,58000,Manual,2011,20,5,Kolkata,1.75
Sedan,1,1985,Petrol,Third Party insurance,14000,Manual,2017,12,5,Kolkata,4.95
Sedan,1,2017,Petrol,Third Party insurance,80000,Manual,2014,17,5,Kolkata,5.5
Sedan,1,2021,Petrol,Comprehensive,45000,Manual,2012,17,6,Kolkata,10.25
Sedan,3,2014,Petrol,Comprehensive,119236,Manual,2014,16,6,Kolkata,3.5
Sedan,1,2017,Petrol,Comprehensive,98074,Manual,2014,14,6,Kolkata,7.75
Sedan,1,2014,Petrol,Comprehensive,40330,Manual,2013,22,5,Kolkata,3.06
Hatchback,1,2016,Petrol,Comprehensive,84989,Manual,2022,21,5,Kolkata,4.32
Sedan,1,2013,Diesel,Comprehensive,72017,Automatic,2021,14,7,Kolkata,10.8
Sedan,2,2014,Petrol,Third Party insurance,65002,Manual,2012,22,5,Kolkata,3.14
Hatchback,2,2014,Petrol,Third Party insurance,85862,Manual,2018,20,5,Kolkata,2.69
MUV,1,2015,Diesel,Zero Depreciation,70000,Manual,2016,20,5,Kolkata,5.21
Sedan,1,2015,Petrol,Third Party insurance,48005,Manual,2019,22,5,Kolkata,3.42
Hatchback,2,2011,Petrol,Third Party insurance,8625,Manual,2016,19,5,Kolkata,1.5
Hatchback,1,2017,Petrol,Third Party insurance,10000,Manual,2017,18,5,Kolkata,4.07
Hatchback,1,2019,Petrol,Third Party insurance,67000,Manual,2016,20,5,Kolkata,4.6
Hatchback,1,2020,Petrol,Third Party insurance,10000,Manual,2015,19,5,Kolkata,7.25
Sedan,1,2012,Diesel,Third Party insurance,50000,Manual,2014,20,5,Kolkata,3.4
Hatchback,1,2020,Petrol,Comprehensive,60000,Manual,2018,19,5,Kolkata,7.35
SUV,1,2018,Diesel,Third Party insurance,60000,Manual,2021,19,6,Kolkata,12.0
Hatchback,3,2011,Petrol,Comprehensive,34000,Manual,2018,19,5,Kolkata,1.45
Hatchback,3,2017,Petrol,Third Party insurance,60000,Manual,2015,23,5,Kolkata,3.5
SUV,1,2014,Diesel,Third Party insurance,152000,Automatic,2016,14,7,Kolkata,19.5
Hatchback,1,2012,Petrol,Third Party insurance,45000,Manual,2012,19,5,Kolkata,3.0
MUV,1,2014,Diesel,Comprehensive,56766,Manual,2017,12,5,Kolkata,6.95
SUV,1,2014,Diesel,Comprehensive,7114,Automatic,2012,12,8,Kolkata,56.0
Sedan,3,2013,Petrol,Comprehensive,25508,Manual,2014,14,6,Kolkata,3.99
SUV,1,2022,Diesel,Third Party insurance,39369,Automatic,2015,14,6,Kolkata,21.09
SUV,1,2021,Diesel,Third Party insurance,96707,Automatic,2007,14,6,Kolkata,20.0
Hatchback,1,2012,Petrol,Comprehensive,50000,Manual,2019,18,5,Kolkata,2.17
SUV,1,2018,Diesel,Third Party insurance,30345,Manual,2021,19,6,Kolkata,8.86
Hatchback,1,2016,Petrol,Zero Depreciation,128232,Manual,2017,17,5,Kolkata,5.5
Hatchback,1,2019,Petrol,Third Party insurance,54018,Manual,2014,22,5,Kolkata,3.27
SUV,1,2016,Diesel,Third Party insurance,32007,Automatic,2019,12,5,Kolkata,17.75
SUV,1,2017,Petrol,Comprehensive,100000,Manual,2017,17,5,Kolkata,4.87
Sedan,1,2016,Diesel,Comprehensive,30000,Manual,2014,23,6,Kolkata,6.12
Hatchback,1,2015,Petrol,Third Party insurance,66452,Manual,2020,19,5,Kolkata,3.1
Hatchback,2,2014,Petrol,Third Party insurance,38706,Manual,2022,17,5,Kolkata,2.45
Sedan,1,2018,Diesel,Third Party insurance,80000,Automatic,2011,19,6,Kolkata,19.8
SUV,1,2021,Diesel,Third Party insurance,60000,Automatic,2023,11,6,Kolkata,45.0
Sedan,1,2018,Petrol,Third Party insurance,120000,Manual,2020,17,5,Kolkata,6.5
Sedan,1,2015,Petrol,Comprehensive,150000,Manual,2014,17,5,Kolkata,7.5
Hatchback,1,2016,Petrol,Comprehensive,19000,Manual,2021,17,5,Kolkata,5.0
MUV,2,2012,Diesel,Third Party insurance,260000,Manual,2018,12,5,Kolkata,7.2
Sedan,1,2017,Diesel,Third Party insurance,71552,Manual,2015,26,6,Kolkata,7.9
MUV,1,2012,Diesel,Zero Depreciation,65039,Manual,2009,12,5,Kolkata,6.45
Sedan,1,2014,Petrol,Third Party insurance,60000,Manual,2019,17,5,Kolkata,4.03
Hatchback,2,2015,Petrol,Comprehensive,73578,Manual,2022,18,5,Kolkata,3.01
Hatchback,1,2019,Petrol,Third Party insurance,36000,Manual,2017,23,5,Kolkata,3.59
Hatchback,1,2021,Petrol,Third Party insurance,84367,Automatic,2022,20,5,Kolkata,5.11
Hatchback,1,2017,Petrol,Comprehensive,32599,Manual,2013,18,5,Kolkata,4.25
Hatchback,1,2014,Petrol,Comprehensive,47530,Manual,2019,18,5,Kolkata,2.77
MUV,1,2019,Petrol,Comprehensive,35457,Manual,2010,19,5,Kolkata,7.5
SUV,1,2017,Petrol,Comprehensive,28134,Manual,2019,13,5,Kolkata,5.51
Hatchback,1,2014,Petrol,Third Party insurance,5000,Manual,2021,19,5,Kolkata,2.54
SUV,1,2020,Petrol,Comprehensive,28000,Automatic,2009,19,5,Kolkata,12.75
SUV,0,2022,Petrol,Comprehensive,20000,Automatic,2018,16,6,Kolkata,13.2
Hatchback,1,2011,Petrol,Comprehensive,33582,Automatic,2013,16,4,Kolkata,2.7
SUV,1,2023,Diesel,Comprehensive,46005,Automatic,2016,19,9,Kolkata,20.0
SUV,2,2020,Petrol,Comprehensive,2565,Automatic,2018,15,8,Kolkata,79.0
Hatchback,1,2014,Petrol,Comprehensive,28000,Manual,2016,20,5,Kolkata,2.55
SUV,1,2021,Diesel,Comprehensive,32000,Automatic,2018,12,8,Kolkata,34.5
Hatchback,1,2018,Petrol,Third Party insurance,45000,Automatic,2018,22,5,Kolkata,5.35
Hatchback,1,2015,Petrol,Third Party insurance,78565,Automatic,2014,18,5,Kolkata,4.4
Sedan,1,2009,Petrol,Comprehensive,10197,Manual,2020,17,5,Kolkata,2.25
SUV,1,2019,Diesel,Comprehensive,60000,Manual,2016,15,6,Kolkata,12.95
SUV,1,2022,Petrol,Comprehensive,32844,Automatic,2010,19,8,Kolkata,17.92
Hatchback,2,2014,Petrol,Comprehensive,5198,Manual,2010,21,5,Kolkata,1.8
Sedan,1,2017,Petrol,Third Party insurance,40000,Manual,2020,17,5,Kolkata,6.02
Hatchback,1,2022,CNG,Third Party insurance,19355,Manual,2016,26,5,Kolkata,7.43
Hatchback,1,2013,Petrol,Third Party insurance,60000,Manual,2018,18,5,Kolkata,3.35
Sedan,1,2019,Petrol,Third Party insurance,31197,Automatic,2016,14,6,Kolkata,7.5
Sedan,1,2010,Petrol,Comprehensive,6651,Manual,2018,17,5,Kolkata,2.4
Hatchback,1,2019,Petrol,Comprehensive,60000,Manual,2022,21,5,Kolkata,4.74
Hatchback,1,2021,Petrol,Third Party insurance,35000,Manual,2017,21,5,Kolkata,3.46
